tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,retweet,stage
809808892968534016,2016-12-16 17:14:20+00:00,Twitter for iPhone,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,True,
809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,,False,
809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,False,
809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,False,
808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,False,
808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12,10,,False,pupper
808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,False,
808344865868283904,2016-12-12 16:16:49+00:00,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,11,10,Seamus,False,
808134635716833280,2016-12-12 02:21:26+00:00,Twitter for iPhone,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,True,
808106460588765185,2016-12-12 00:29:28+00:00,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,,False,
808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,False,
807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,False,pupper
807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13,10,Stephan,False,
807059379405148160,2016-12-09 03:08:45+00:00,Twitter for iPhone,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,Cali,True,
807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,False,
806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13,10,,False,
806620845233815552,2016-12-07 22:06:10+00:00,Twitter for iPhone,RT @dog_rates: Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.c…,12,10,,True,
806576416489959424,2016-12-07 19:09:37+00:00,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,13,10,,False,
806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,False,
806242860592926720,2016-12-06 21:04:11+00:00,Twitter for iPhone,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,Dave,True,
806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,10,,False,
805958939288408065,2016-12-06 02:15:59+00:00,Twitter for iPhone,"RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,Penny,True,
805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,False,
805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,False,
805823200554876929,2016-12-05 17:16:37+00:00,Twitter for iPhone,RT @dog_rates: This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,12,10,Reginald,True,puppo
805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,False,
805487436403003392,2016-12-04 19:02:24+00:00,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12,10,Sansa,False,
805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,False,
804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,False,
804475857670639616,2016-12-02 00:02:45+00:00,Twitter for iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",13,10,,False,
804413760345620481,2016-12-01 19:56:00+00:00,Twitter for iPhone,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,Rusty,True,
804026241225523202,2016-11-30 18:16:08+00:00,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13,10,Bo,False,
803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,False,puppo
803692223237865472,2016-11-29 20:08:52+00:00,Twitter for iPhone,RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,13,10,,True,
803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,,False,pupper
803380650405482500,2016-11-28 23:30:47+00:00,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12,10,Sonny,False,
803321560782307329,2016-11-28 19:35:59+00:00,Twitter for iPhone,RT @dog_rates: This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb…,11,10,Philbert,True,
803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,10,Winston,False,
802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,False,
802624713319034886,2016-11-26 21:26:58+00:00,Twitter for iPhone,"RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,10,,True,
802600418706604034,2016-11-26 19:50:26+00:00,Vine - Make a Scene,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,11,10,Bailey,False,
802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,False,
802323869084381190,2016-11-26 01:31:31+00:00,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13,10,Severus,False,
802265048156610565,2016-11-25 21:37:47+00:00,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,,False,
802247111496568832,2016-11-25 20:26:31+00:00,Twitter for iPhone,RT @dog_rates: Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,10,,True,
802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,False,puppo
802185808107208704,2016-11-25 16:22:55+00:00,Twitter for iPhone,"RT @ChinoChinako: They're good products, Brent

Mug holds drinks; hoodie is comfy af. 13/10 

Puppy Aika h*cking agrees. @dog_rates https:/…",13,10,,True,
801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,False,
801854953262350336,2016-11-24 18:28:13+00:00,Twitter for iPhone,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,11,10,,False,
801538201127157760,2016-11-23 21:29:33+00:00,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,False,
801285448605831168,2016-11-23 04:45:12+00:00,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,10,10,,False,
801167903437357056,2016-11-22 20:58:07+00:00,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,False,
801127390143516673,2016-11-22 18:17:08+00:00,Twitter for iPhone,RT @dog_rates: This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://…,11,10,Anakin,True,doggo
801115127852503040,2016-11-22 17:28:25+00:00,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,False,
800859414831898624,2016-11-22 00:32:18+00:00,Twitter for iPhone,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,11,10,,False,doggo
800855607700029440,2016-11-22 00:17:10+00:00,Twitter for iPhone,RT @Lin_Manuel: 11/10 would recommend. https://t.co/pnUF69K4xk,11,10,,True,
800751577355128832,2016-11-21 17:23:47+00:00,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,False,
800513324630806528,2016-11-21 01:37:04+00:00,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,False,
800459316964663297,2016-11-20 22:02:27+00:00,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12,10,,False,pupper
800443802682937345,2016-11-20 21:00:48+00:00,Twitter for iPhone,RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,Sampson,True,pupper
800388270626521089,2016-11-20 17:20:08+00:00,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,False,floofer
800188575492947969,2016-11-20 04:06:37+00:00,Twitter for iPhone,RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,11,10,Bo,True,pupper
800141422401830912,2016-11-20 00:59:15+00:00,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,False,
800018252395122689,2016-11-19 16:49:49+00:00,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11,10,,False,doggo
799774291445383169,2016-11-19 00:40:24+00:00,Twitter for iPhone,RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,Tucker,True,
799757965289017345,2016-11-18 23:35:32+00:00,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,False,doggo
799422933579902976,2016-11-18 01:24:14+00:00,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,False,
799308762079035393,2016-11-17 17:50:33+00:00,Twitter for iPhone,RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpf…,14,10,,True,
799297110730567681,2016-11-17 17:04:16+00:00,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,False,
799063482566066176,2016-11-17 01:35:54+00:00,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,False,
798933969379225600,2016-11-16 17:01:16+00:00,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,False,
798925684722855936,2016-11-16 16:28:21+00:00,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,False,
798705661114773508,2016-11-16 01:54:03+00:00,Twitter for iPhone,"RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",11,10,Baloo,True,pupper
798701998996647937,2016-11-16 01:39:30+00:00,Twitter for iPhone,RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,10,10,,True,
798697898615730177,2016-11-16 01:23:12+00:00,Twitter for iPhone,RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10,10,Stubert,True,
798694562394996736,2016-11-16 01:09:57+00:00,Twitter for iPhone,"RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,,True,
798686750113755136,2016-11-16 00:38:54+00:00,Twitter for iPhone,"RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…",11,10,Jack,True,
798682547630837760,2016-11-16 00:22:12+00:00,Twitter for iPhone,RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,8,10,,True,pupper
798673117451325440,2016-11-15 23:44:44+00:00,Twitter for iPhone,"RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",13,10,,True,
798665375516884993,2016-11-15 23:13:58+00:00,Twitter for iPhone,RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,10,10,Lola,True,
798644042770751489,2016-11-15 21:49:12+00:00,Twitter for iPhone,RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,10,10,Paull,True,
798628517273620480,2016-11-15 20:47:30+00:00,Twitter for iPhone,RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,12,10,,True,
798585098161549313,2016-11-15 17:54:59+00:00,Twitter for iPhone,RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,10,10,Timison,True,
798576900688019456,2016-11-15 17:22:24+00:00,Twitter for iPhone,RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,1,10,,True,
798340744599797760,2016-11-15 01:44:00+00:00,Twitter for iPhone,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11,10,Davey,True,
798209839306514432,2016-11-14 17:03:50+00:00,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,False,
797971864723324932,2016-11-14 01:18:12+00:00,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,,False,pupper
797545162159308800,2016-11-12 21:02:38+00:00,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,False,
797236660651966464,2016-11-12 00:36:46+00:00,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,False,
797165961484890113,2016-11-11 19:55:50+00:00,Twitter for iPhone,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,11,10,,False,
796904159865868288,2016-11-11 02:35:32+00:00,Twitter for iPhone,RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,11,10,Tyrone,True,
796865951799083009,2016-11-11 00:03:42+00:00,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,False,
796759840936919040,2016-11-10 17:02:03+00:00,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,False,
796563435802726400,2016-11-10 04:01:37+00:00,Twitter for iPhone,RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,13,10,,True,puppo
796484825502875648,2016-11-09 22:49:15+00:00,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,10,,False,doggo
796387464403357696,2016-11-09 16:22:22+00:00,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,False,
796177847564038144,2016-11-09 02:29:25+00:00,Twitter for iPhone,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,True,
796149749086875649,2016-11-09 00:37:46+00:00,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,False,
796125600683540480,2016-11-08 23:01:49+00:00,Twitter for iPhone,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",13,10,,False,
796116448414461957,2016-11-08 22:25:27+00:00,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,10,,False,
796080075804475393,2016-11-08 20:00:55+00:00,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,False,
796031486298386433,2016-11-08 16:47:50+00:00,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,10,Daisy,False,
795464331001561088,2016-11-07 03:14:10+00:00,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,,False,doggo
795400264262053889,2016-11-06 22:59:35+00:00,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12,10,Brody,False,
795076730285391872,2016-11-06 01:33:58+00:00,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Bailey,False,
794983741416415232,2016-11-05 19:24:28+00:00,Twitter for iPhone,RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12,10,Rizzy,True,
794926597468000259,2016-11-05 15:37:24+00:00,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12,10,Mack,False,
794355576146903043,2016-11-04 01:48:22+00:00,Twitter for iPhone,RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,Butter,True,
794332329137291264,2016-11-04 00:15:59+00:00,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12,10,Nimbus,False,
794205286408003585,2016-11-03 15:51:10+00:00,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14,10,Laika,False,pupper
793962221541933056,2016-11-02 23:45:19+00:00,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12,10,Maximus,False,
793845145112371200,2016-11-02 16:00:06+00:00,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13,10,Clark,False,
793614319594401792,2016-11-02 00:42:53+00:00,Twitter for iPhone,RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,,True,
793601777308463104,2016-11-01 23:53:02+00:00,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12,10,Dobby,False,
793500921481273345,2016-11-01 17:12:16+00:00,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12,10,Fiona,False,
793286476301799424,2016-11-01 03:00:09+00:00,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,False,
793271401113350145,2016-11-01 02:00:14+00:00,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12,10,Dave,False,
793256262322548741,2016-11-01 01:00:05+00:00,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12,10,,False,
793241302385262592,2016-11-01 00:00:38+00:00,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13,10,Tucker,False,
793226087023144960,2016-10-31 23:00:11+00:00,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11,10,Juno,False,
793210959003287553,2016-10-31 22:00:04+00:00,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10,10,Maude,False,
793195938047070209,2016-10-31 21:00:23+00:00,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,False,puppo
793180763617361921,2016-10-31 20:00:05+00:00,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11,10,Newt,False,
793165685325201412,2016-10-31 19:00:10+00:00,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12,10,Benji,False,
793150605191548928,2016-10-31 18:00:14+00:00,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11,10,Nida,False,
793135492858580992,2016-10-31 17:00:11+00:00,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,13,10,,False,
793120401413079041,2016-10-31 16:00:13+00:00,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11,10,Robin,False,
792913359805018113,2016-10-31 02:17:31+00:00,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,13,10,,False,
792883833364439040,2016-10-31 00:20:11+00:00,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12,10,Bailey,False,
792773781206999040,2016-10-30 17:02:53+00:00,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12,10,Monster,False,
792394556390137856,2016-10-29 15:55:58+00:00,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12,10,BeBe,False,
792050063153438720,2016-10-28 17:07:05+00:00,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11,10,Remus,False,
791821351946420224,2016-10-28 01:58:16+00:00,Twitter for iPhone,RT @dog_rates: This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p,13,10,,True,pupper
791784077045166082,2016-10-27 23:30:09+00:00,Twitter for iPhone,RT @dog_rates: I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,12,10,,True,
791780927877898241,2016-10-27 23:17:38+00:00,Twitter for iPhone,RT @dog_rates: This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,11,10,Maddie,True,
791774931465953280,2016-10-27 22:53:48+00:00,Vine - Make a Scene,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,14,10,,False,
791672322847637504,2016-10-27 16:06:04+00:00,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13,10,,False,
791406955684368384,2016-10-26 22:31:36+00:00,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12,10,Levi,False,
